,Unnamed: 0,HomeTeam,AwayTeam,HomeScore,AwayScore,Time,Ref,HomeForm,AwayForm,HomeMissingPlayers,AwayMissingPlayers,Round,GD,HomeAtt,HomeDef,HomeMid,HomeOVR,AwayAtt,AwayDef,AwayMid,AwayOVR,y,Year,Month,Day,Round_Number
298,298,Chelsea,Wolves,3,0,2022-10-08 17:00:00,Simon Hooper,10,5,4,4,Premier League Round 10 2022/2023,3,83,83,86,84,79,77,79,78,1,2022,10,8,10
299,299,Man City,Southampton,4,0,2022-10-08 17:00:00,Andy Madley,15,3,4,5,Premier League Round 10 2022/2023,4,85,86,86,85,75,75,76,76,1,2022,10,8,10
300,300,Newcastle,Brentford,5,1,2022-10-08 17:00:00,John Brooks,6,6,4,4,Premier League Round 10 2022/2023,4,78,79,76,78,75,75,74,75,1,2022,10,8,10
301,301,Brighton,Tottenham,0,1,2022-10-08 19:30:00,Tony Harrington,10,7,1,0,Premier League Round 10 2022/2023,-1,76,77,75,76,84,79,81,82,-1,2022,10,8,10
302,302,Crystal Palace,Leeds,2,1,2022-10-09 16:00:00,Paul Tierney,5,5,5,5,Premier League Round 10 2022/2023,1,75,76,76,76,78,76,76,76,1,2022,10,9,10
303,303,West Ham,Fulham,3,1,2022-10-09 16:00:00,Chris Kavanagh,12,6,6,5,Premier League Round 10 2022/2023,2,79,79,80,79,78,74,75,75,1,2022,10,9,10
304,304,Arsenal,Liverpool,3,2,2022-10-09 18:30:00,Michael Oliver,12,8,6,4,Premier League Round 10 2022/2023,1,83,79,80,80,84,85,84,85,1,2022,10,9,10
305,305,Everton,Man United,1,2,2022-10-09 21:00:00,David Coote,9,9,1,0,Premier League Round 10 2022/2023,-1,80,77,77,77,81,80,82,82,-1,2022,10,9,10
306,306,Aston Villa,Southampton,1,0,2022-09-16 22:00:00,Tony Harrington,4,9,5,4,Premier League Round 8 2022/2023,1,79,80,78,79,75,75,76,76,1,2022,9,16,8
307,307,Nottm Forest,Fulham,2,3,2022-09-16 22:00:00,Jarred Gillett,4,6,1,0,Premier League Round 8 2022/2023,-1,76,73,73,74,78,74,75,75,-1,2022,9,16,8
308,308,Wolves,Man City,0,3,2022-09-17 14:30:00,Anthony Taylor,8,13,2,0,Premier League Round 8 2022/2023,-3,79,77,79,78,85,86,86,85,-1,2022,9,17,8
309,309,Newcastle,Bournemouth,1,1,2022-09-17 17:00:00,Craig Pawson,6,7,1,0,Premier League Round 8 2022/2023,0,78,79,76,78,73,73,74,74,0,2022,9,17,8
310,310,Tottenham,Leicester,6,2,2022-09-17 19:30:00,Simon Hooper,10,3,0,1,Premier League Round 8 2022/2023,4,84,79,81,82,79,78,79,79,1,2022,9,17,8
311,311,Brentford,Arsenal,0,3,2022-09-18 14:00:00,David Coote,8,12,5,4,Premier League Round 8 2022/2023,-3,75,75,74,75,83,79,80,80,-1,2022,9,18,8
312,312,Everton,West Ham,1,0,2022-09-18 16:15:00,Michael Oliver,7,10,1,0,Premier League Round 8 2022/2023,1,80,77,77,77,79,79,80,79,1,2022,9,18,8
313,313,Arsenal,Tottenham,3,1,2022-10-01 14:30:00,Anthony Taylor,12,10,4,4,Premier League Round 9 2022/2023,2,83,79,80,80,84,79,81,82,1,2022,10,1,9
314,314,Bournemouth,Brentford,0,0,2022-10-01 17:00:00,Thomas Bramall,8,8,8,4,Premier League Round 9 2022/2023,0,73,73,74,74,75,75,74,75,0,2022,10,1,9
315,315,Crystal Palace,Chelsea,1,2,2022-10-01 17:00:00,Chris Kavanagh,8,7,5,5,Premier League Round 9 2022/2023,-1,75,76,76,76,83,83,86,84,-1,2022,10,1,9
316,316,Fulham,Newcastle,1,4,2022-10-01 17:00:00,Darren England,6,6,0,1,Premier League Round 9 2022/2023,-3,78,74,75,75,78,79,76,78,-1,2022,10,1,9
317,317,Liverpool,Brighton,3,3,2022-10-01 17:00:00,Andy Madley,10,12,0,1,Premier League Round 9 2022/2023,0,84,85,84,85,76,77,75,76,0,2022,10,1,9
318,318,Southampton,Everton,1,2,2022-10-01 17:00:00,Andre Marriner,6,9,5,5,Premier League Round 9 2022/2023,-1,75,75,76,76,80,77,77,77,-1,2022,10,1,9
319,319,West Ham,Wolves,2,0,2022-10-01 19:30:00,Paul Tierney,7,8,0,2,Premier League Round 9 2022/2023,2,79,79,80,79,79,77,79,78,1,2022,10,1,9
320,320,Everton,Liverpool,0,0,2022-09-03 14:30:00,Anthony Taylor,6,8,1,0,Premier League Round 6 2022/2023,0,80,77,77,77,84,85,84,85,0,2022,9,3,6
321,321,Brentford,Leeds,5,2,2022-09-03 17:00:00,Robert Jones,8,8,4,4,Premier League Round 6 2022/2023,3,75,75,74,75,78,76,76,76,1,2022,9,3,6
322,322,Chelsea,West Ham,2,1,2022-09-03 17:00:00,Andy Madley,7,10,1,1,Premier League Round 6 2022/2023,1,83,83,86,84,79,79,80,79,1,2022,9,3,6
323,323,Newcastle,Crystal Palace,0,0,2022-09-03 17:00:00,Michael Salisbury,6,8,1,0,Premier League Round 6 2022/2023,0,78,79,76,78,75,76,76,76,0,2022,9,3,6
324,324,Nottm Forest,Bournemouth,2,3,2022-09-03 17:00:00,Michael Oliver,7,4,1,0,Premier League Round 6 2022/2023,-1,76,73,73,74,73,73,74,74,-1,2022,9,3,6
325,325,Tottenham,Fulham,2,1,2022-09-03 17:00:00,Stuart Attwell,11,7,7,4,Premier League Round 6 2022/2023,1,84,79,81,82,78,74,75,75,1,2022,9,3,6
326,326,Wolves,Southampton,1,0,2022-09-03 17:00:00,John Brooks,6,10,6,4,Premier League Round 6 2022/2023,1,79,77,79,78,75,75,76,76,1,2022,9,3,6
327,327,Aston Villa,Man City,1,1,2022-09-03 19:30:00,Simon Hooper,6,11,6,7,Premier League Round 6 2022/2023,0,79,80,78,79,85,86,86,85,0,2022,9,3,6
328,328,Brighton,Leicester,5,2,2022-09-04 16:00:00,Tony Harrington,10,3,5,5,Premier League Round 6 2022/2023,3,76,77,75,76,79,78,79,79,1,2022,9,4,6
329,329,Man United,Arsenal,3,1,2022-09-04 18:30:00,Paul Tierney,9,15,5,5,Premier League Round 6 2022/2023,2,81,80,82,82,83,79,80,80,1,2022,9,4,6
330,330,Crystal Palace,Brentford,1,1,2022-08-30 21:30:00,Simon Hooper,7,8,5,4,Premier League Round 5 2022/2023,0,75,76,76,76,75,75,74,75,0,2022,8,30,5
331,331,Fulham,Brighton,2,1,2022-08-30 21:30:00,Thomas Bramall,5,13,7,5,Premier League Round 5 2022/2023,1,78,74,75,75,76,77,75,76,1,2022,8,30,5
332,332,Southampton,Chelsea,2,1,2022-08-30 21:45:00,Michael Oliver,7,10,6,5,Premier League Round 5 2022/2023,1,75,75,76,76,83,83,86,84,1,2022,8,30,5
333,333,Leeds,Everton,1,1,2022-08-30 22:00:00,Darren England,10,5,5,9,Premier League Round 5 2022/2023,0,78,76,76,76,80,77,77,77,0,2022,8,30,5
334,334,Bournemouth,Wolves,0,0,2022-08-31 21:30:00,Anthony Taylor,6,5,0,1,Premier League Round 5 2022/2023,0,73,73,74,74,79,77,79,78,0,2022,8,31,5
335,335,Arsenal,Aston Villa,2,1,2022-08-31 21:30:00,Robert Jones,15,6,5,6,Premier League Round 5 2022/2023,1,83,79,80,80,79,80,78,79,1,2022,8,31,5
336,336,Man City,Nottm Forest,6,0,2022-08-31 21:30:00,Paul Tierney,11,7,0,1,Premier League Round 5 2022/2023,6,85,86,86,85,76,73,73,74,1,2022,8,31,5
337,337,West Ham,Tottenham,1,1,2022-08-31 21:45:00,Peter Bankes,9,10,6,8,Premier League Round 5 2022/2023,0,79,79,80,79,84,79,81,82,0,2022,8,31,5
338,338,Liverpool,Newcastle,2,1,2022-08-31 22:00:00,Andre Marriner,5,9,0,1,Premier League Round 5 2022/2023,1,84,85,84,85,78,79,76,78,1,2022,8,31,5
339,339,Leicester,Man United,0,1,2022-09-01 22:00:00,Craig Pawson,4,7,2,0,Premier League Round 5 2022/2023,-1,79,78,79,79,81,80,82,82,-1,2022,9,1,5
340,340,Southampton,Man United,0,1,2022-08-27 14:30:00,Andy Madley,7,4,5,6,Premier League Round 4 2022/2023,-1,75,75,76,76,81,80,82,82,-1,2022,8,27,4
341,341,Brentford,Everton,1,1,2022-08-27 17:00:00,John Brooks,10,7,4,5,Premier League Round 4 2022/2023,0,75,75,74,75,80,77,77,77,0,2022,8,27,4
342,342,Brighton,Leeds,1,0,2022-08-27 17:00:00,Michael Salisbury,13,13,4,5,Premier League Round 4 2022/2023,1,76,77,75,76,78,76,76,76,1,2022,8,27,4
343,343,Chelsea,Leicester,2,1,2022-08-27 17:00:00,Paul Tierney,7,7,2,4,Premier League Round 4 2022/2023,1,83,83,86,84,79,78,79,79,1,2022,8,27,4
344,344,Liverpool,Bournemouth,9,0,2022-08-27 17:00:00,Stuart Attwell,5,6,4,4,Premier League Round 4 2022/2023,9,84,85,84,85,73,73,74,74,1,2022,8,27,4
345,345,Man City,Crystal Palace,4,2,2022-08-27 17:00:00,Darren England,8,10,5,5,Premier League Round 4 2022/2023,2,85,86,86,85,75,76,76,76,1,2022,8,27,4
346,346,Arsenal,Fulham,2,1,2022-08-27 19:30:00,Jarred Gillett,15,6,6,4,Premier League Round 4 2022/2023,1,83,79,80,80,78,74,75,75,1,2022,8,27,4
347,347,Aston Villa,West Ham,0,1,2022-08-28 16:00:00,David Coote,9,6,5,6,Premier League Round 4 2022/2023,-1,79,80,78,79,79,79,80,79,-1,2022,8,28,4
348,348,Wolves,Newcastle,1,1,2022-08-28 16:00:00,Peter Bankes,5,11,1,1,Premier League Round 4 2022/2023,0,79,77,79,78,78,79,76,78,0,2022,8,28,4
349,349,Nottm Forest,Tottenham,0,2,2022-08-28 18:30:00,Craig Pawson,8,10,1,0,Premier League Round 4 2022/2023,-2,76,73,73,74,84,79,81,82,-1,2022,8,28,4
350,350,Tottenham,Wolves,1,0,2022-08-20 14:30:00,Simon Hooper,8,6,0,1,Premier League Round 3 2022/2023,1,84,79,81,82,79,77,79,78,1,2022,8,20,3
351,351,Crystal Palace,Aston Villa,3,1,2022-08-20 17:00:00,Andy Madley,8,10,4,6,Premier League Round 3 2022/2023,2,75,76,76,76,79,80,78,79,1,2022,8,20,3
352,352,Everton,Nottm Forest,1,1,2022-08-20 17:00:00,Andre Marriner,6,5,1,1,Premier League Round 3 2022/2023,0,80,77,77,77,76,73,73,74,0,2022,8,20,3
353,353,Fulham,Brentford,3,2,2022-08-20 17:00:00,Peter Bankes,6,10,6,5,Premier League Round 3 2022/2023,1,78,74,75,75,75,75,74,75,1,2022,8,20,3
354,354,Leicester,Southampton,1,2,2022-08-20 17:00:00,Michael Salisbury,10,5,6,6,Premier League Round 3 2022/2023,-1,79,78,79,79,75,75,76,76,-1,2022,8,20,3
355,355,Bournemouth,Arsenal,0,3,2022-08-20 19:30:00,Craig Pawson,3,15,6,4,Premier League Round 3 2022/2023,-3,73,73,74,74,83,79,80,80,-1,2022,8,20,3
356,356,Leeds,Chelsea,3,0,2022-08-21 16:00:00,Stuart Attwell,8,7,4,5,Premier League Round 3 2022/2023,3,78,76,76,76,83,83,86,84,1,2022,8,21,3
357,357,West Ham,Brighton,0,2,2022-08-21 16:00:00,Anthony Taylor,5,10,5,6,Premier League Round 3 2022/2023,-2,79,79,80,79,76,77,75,76,-1,2022,8,21,3
358,358,Newcastle,Man City,3,3,2022-08-21 18:30:00,Jarred Gillett,10,12,5,8,Premier League Round 3 2022/2023,0,78,79,76,78,85,86,86,85,0,2022,8,21,3
359,359,Man United,Liverpool,2,1,2022-08-22 22:00:00,Michael Oliver,2,5,2,4,Premier League Round 3 2022/2023,1,81,80,82,82,84,85,84,85,1,2022,8,22,3
360,360,Aston Villa,Everton,2,1,2022-08-13 14:30:00,Michael Oliver,10,6,0,1,Premier League Round 2 2022/2023,1,79,80,78,79,80,77,77,77,1,2022,8,13,2
361,361,Arsenal,Leicester,4,2,2022-08-13 17:00:00,Darren England,15,13,0,1,Premier League Round 2 2022/2023,2,83,79,80,80,79,78,79,79,1,2022,8,13,2
362,362,Brighton,Newcastle,0,0,2022-08-13 17:00:00,Graham Scott,10,9,6,6,Premier League Round 2 2022/2023,0,76,77,75,76,78,79,76,78,0,2022,8,13,2
363,363,Man City,Bournemouth,4,0,2022-08-13 17:00:00,David Coote,12,6,4,5,Premier League Round 2 2022/2023,4,85,86,86,85,73,73,74,74,1,2022,8,13,2
364,364,Southampton,Leeds,2,2,2022-08-13 17:00:00,Tony Harrington,5,10,5,5,Premier League Round 2 2022/2023,0,75,75,76,76,78,76,76,76,0,2022,8,13,2
365,365,Wolves,Fulham,0,0,2022-08-13 17:00:00,John Brooks,5,8,1,0,Premier League Round 2 2022/2023,0,79,77,79,78,78,74,75,75,0,2022,8,13,2
366,366,Brentford,Man United,4,0,2022-08-13 19:30:00,Stuart Attwell,8,5,4,4,Premier League Round 2 2022/2023,4,75,75,74,75,81,80,82,82,1,2022,8,13,2
367,367,Nottm Forest,West Ham,1,0,2022-08-14 16:00:00,Robert Jones,5,3,1,2,Premier League Round 2 2022/2023,1,76,73,73,74,79,79,80,79,1,2022,8,14,2
368,368,Chelsea,Tottenham,2,2,2022-08-14 18:30:00,Anthony Taylor,9,10,5,5,Premier League Round 2 2022/2023,0,83,83,86,84,84,79,81,82,0,2022,8,14,2
369,369,Liverpool,Crystal Palace,1,1,2022-08-15 22:00:00,Paul Tierney,7,10,5,4,Premier League Round 2 2022/2023,0,84,85,84,85,75,76,76,76,0,2022,8,15,2
370,370,Crystal Palace,Arsenal,0,2,2022-08-05 22:00:00,Anthony Taylor,10,15,5,6,Premier League Round 1,-2,75,76,76,76,83,79,80,80,-1,2022,8,5,1
371,371,Fulham,Liverpool,2,2,2022-08-06 14:30:00,Andy Madley,7,9,6,5,Premier League Round 1 2022/2023,0,78,74,75,75,84,85,84,85,0,2022,8,6,1
372,372,Bournemouth,Aston Villa,2,0,2022-08-06 17:00:00,Peter Bankes,6,13,6,5,Premier League Round 1 2022/2023,2,73,73,74,74,79,80,78,79,1,2022,8,6,1
373,373,Leeds,Wolves,2,1,2022-08-06 17:00:00,Robert Jones,10,8,5,8,Premier League Round 1 2022/2023,1,78,76,76,76,79,77,79,78,1,2022,8,6,1
374,374,Newcastle,Nottm Forest,2,0,2022-08-06 17:00:00,Simon Hooper,9,6,0,1,Premier League Round 1 2022/2023,2,78,79,76,78,76,73,73,74,1,2022,8,6,1
375,375,Tottenham,Southampton,4,1,2022-08-06 17:00:00,Andre Marriner,10,5,4,4,Premier League Round 1 2022/2023,3,84,79,81,82,75,75,76,76,1,2022,8,6,1
376,376,Everton,Chelsea,0,1,2022-08-06 19:30:00,Craig Pawson,6,9,1,0,Premier League Round 1 2022/2023,-1,80,77,77,77,83,83,86,84,-1,2022,8,6,1
377,377,Leicester,Brentford,2,2,2022-08-07 16:00:00,Jarred Gillett,13,7,8,4,Premier League Round 1 2022/2023,0,79,78,79,79,75,75,74,75,0,2022,8,7,1
378,378,Man United,Brighton,1,2,2022-08-07 16:00:00,Paul Tierney,8,10,4,5,Premier League Round 1 2022/2023,-1,81,80,82,82,76,77,75,76,-1,2022,8,7,1
379,379,West Ham,Man City,0,2,2022-08-07 18:30:00,Michael Oliver,6,10,4,4,Premier League Round 1 2022/2023,-2,79,79,80,79,85,86,86,85,-1,2022,8,7,1
380,380,Arsenal,Everton,5,1,2022-05-22 18:00:00,Andre Marriner,9,10,0,1,Premier League Round 38 2021/2022,4,83,77,81,79,79,79,78,79,1,2022,5,22,38
381,381,Brentford,Leeds,1,2,2022-05-22 18:00:00,Paul Tierney,10,2,6,7,Premier League Round 38 2021/2022,-1,73,73,74,73,78,76,78,77,-1,2022,5,22,38
382,382,Brighton,West Ham,3,1,2022-05-22 18:00:00,Kevin Friend,8,4,6,6,Premier League Round 38 2021/2022,2,75,75,77,76,79,79,79,79,1,2022,5,22,38
383,383,Burnley,Newcastle,1,2,2022-05-22 18:00:00,Craig Pawson,7,9,7,6,Premier League Round 38 2021/2022,-1,76,77,76,76,79,74,75,76,-1,2022,5,22,38
384,384,Chelsea,Watford,2,1,2022-05-22 18:00:00,Mike Dean,5,1,6,6,Premier League Round 38 2021/2022,1,84,81,86,83,74,73,75,75,1,2022,5,22,38
385,385,Crystal Palace,Man United,1,0,2022-05-22 18:00:00,Martin Atkinson,8,4,6,6,Premier League Round 38 2021/2022,1,77,74,76,76,85,83,84,84,1,2022,5,22,38
386,386,Leicester,Southampton,4,1,2022-05-22 18:00:00,Jonathan Moss,7,1,5,5,Premier League Round 38 2021/2022,3,82,79,81,80,76,73,77,76,1,2022,5,22,38
387,387,Liverpool,Wolves,3,1,2022-05-22 18:00:00,Anthony Taylor,13,2,6,6,Premier League Round 38 2021/2022,2,86,85,83,84,78,77,81,78,1,2022,5,22,38
388,388,Man City,Aston Villa,3,2,2022-05-22 18:00:00,Michael Oliver,10,8,6,6,Premier League Round 38 2021/2022,1,84,86,87,85,78,77,76,78,1,2022,5,22,38
389,389,Norwich,Tottenham,0,5,2022-05-22 18:00:00,Chris Kavanagh,1,11,6,6,Premier League Round 38 2021/2022,-5,76,74,74,74,86,80,80,82,-1,2022,5,22,38
390,390,Tottenham,Burnley,1,0,2022-05-15 14:00:00,Kevin Friend,8,10,7,7,Premier League Round 37 2021/2022,1,86,80,80,82,76,77,76,76,1,2022,5,15,37
391,391,Aston Villa,Crystal Palace,1,1,2022-05-15 16:00:00,Chris Kavanagh,7,7,6,6,Premier League Round 37 2021/2022,0,78,77,76,78,77,74,76,76,0,2022,5,15,37
392,392,Leeds,Brighton,1,1,2022-05-15 16:00:00,Mike Dean,4,10,6,6,Premier League Round 37 2021/2022,0,78,76,78,77,75,75,77,76,0,2022,5,15,37
393,393,Watford,Leicester,1,5,2022-05-15 16:00:00,Jarred Gillett,1,4,0,1,Premier League Round 37 2021/2022,-4,74,73,75,75,82,79,81,80,-1,2022,5,15,37
394,394,West Ham,Man City,2,2,2022-05-15 16:00:00,Anthony Taylor,3,12,6,9,Premier League Round 37 2021/2022,0,79,79,79,79,84,86,87,85,0,2022,5,15,37
395,395,Wolves,Norwich,1,1,2022-05-15 16:00:00,Tony Harrington,1,0,5,6,Premier League Round 37 2021/2022,0,78,77,81,78,76,74,74,74,0,2022,5,15,37
396,396,Everton,Brentford,2,3,2022-05-15 18:30:00,Michael Oliver,8,10,6,6,Premier League Round 37 2021/2022,-1,79,79,78,79,73,73,74,73,-1,2022,5,15,37
397,397,Newcastle,Arsenal,2,0,2022-05-16 22:00:00,Darren England,9,12,5,5,Premier League Round 37 2021/2022,2,79,74,75,76,83,77,81,79,1,2022,5,16,37
398,398,Southampton,Liverpool,1,2,2022-05-17 21:45:00,Martin Atkinson,4,13,6,6,Premier League Round 37 2021/2022,-1,76,73,77,76,86,85,83,84,-1,2022,5,17,37
399,399,Everton,Crystal Palace,3,2,2022-05-19 21:45:00,Anthony Taylor,7,8,1,0,Premier League Round 33 2021/2022,1,79,79,78,79,77,74,76,76,1,2022,5,19,33
400,400,Aston Villa,Burnley,1,1,2022-05-19 22:00:00,Paul Tierney,8,9,6,6,Premier League Round 18 2021/2022,0,78,77,76,78,76,77,76,76,0,2022,5,19,18
401,401,Chelsea,Leicester,1,1,2022-05-19 22:00:00,Stuart Attwell,5,6,0,1,Premier League Round 27 2021/2022,0,84,81,86,83,82,79,81,80,0,2022,5,19,27
402,402,Arsenal,Leeds,2,1,2022-05-08 16:00:00,Chris Kavanagh,9,8,6,6,Premier League Round 36 2021/2022,1,83,77,81,79,78,76,78,77,1,2022,5,8,36
403,403,Leicester,Everton,1,2,2022-05-08 16:00:00,Craig Pawson,3,7,1,1,Premier League Round 36 2021/2022,-1,82,79,81,80,79,79,78,79,-1,2022,5,8,36
404,404,Norwich,West Ham,0,4,2022-05-08 16:00:00,Robert Jones,4,1,6,6,Premier League Round 36 2021/2022,-4,76,74,74,74,79,79,79,79,-1,2022,5,8,36
405,405,Man City,Newcastle,5,0,2022-05-08 18:30:00,Stuart Attwell,12,12,6,6,Premier League Round 36 2021/2022,5,84,86,87,85,79,74,75,76,1,2022,5,8,36
406,406,Aston Villa,Liverpool,1,2,2022-05-10 22:00:00,Jonathan Moss,7,13,6,6,Premier League Round 33 2021/2022,-1,78,77,76,78,86,85,83,84,-1,2022,5,10,33
407,407,Leeds,Chelsea,0,3,2022-05-11 21:30:00,Anthony Taylor,5,5,6,6,Premier League Round 33 2021/2022,-3,78,76,78,77,84,81,86,83,-1,2022,5,11,33
408,408,Leicester,Norwich,3,0,2022-05-11 21:45:00,Simon Hooper,2,3,1,0,Premier League Round 21 2021/2022,3,82,79,81,80,76,74,74,74,1,2022,5,11,21
409,409,Watford,Everton,0,0,2022-05-11 21:45:00,Mike Dean,0,10,0,1,Premier League Round 30 2021/2022,0,74,73,75,75,79,79,78,79,0,2022,5,11,30
410,410,Wolves,Man City,1,5,2022-05-11 22:15:00,Martin Atkinson,4,12,6,6,Premier League Round 33 2021/2022,-4,78,77,81,78,84,86,87,85,-1,2022,5,11,33
411,411,Tottenham,Arsenal,3,0,2022-05-12 21:45:00,Paul Tierney,8,12,6,6,Premier League Round 22 2021/2022,3,86,80,80,82,83,77,81,79,1,2022,5,12,22
412,412,Everton,Chelsea,1,0,2022-05-01 16:00:00,Kevin Friend,4,10,1,0,Premier League Round 35 2021/2022,1,79,79,78,79,84,81,86,83,1,2022,5,1,35
413,413,Tottenham,Leicester,3,1,2022-05-01 16:00:00,Jonathan Moss,10,6,0,1,Premier League Round 35 2021/2022,2,86,80,80,82,82,79,81,80,1,2022,5,1,35
414,414,West Ham,Arsenal,1,2,2022-05-01 18:30:00,Mike Dean,4,6,6,6,Premier League Round 35 2021/2022,-1,79,79,79,79,83,77,81,79,-1,2022,5,1,35
415,415,Man United,Brentford,3,0,2022-05-02 22:00:00,Chris Kavanagh,4,10,6,6,Premier League Round 35 2021/2022,3,85,83,84,84,73,73,74,73,1,2022,5,2,35
416,416,Brentford,Southampton,3,0,2022-05-07 17:00:00,Michael Salisbury,10,4,6,7,Premier League Round 36 2021/2022,3,73,73,74,73,76,73,77,76,1,2022,5,7,36
417,417,Burnley,Aston Villa,1,3,2022-05-07 17:00:00,David Coote,10,4,6,6,Premier League Round 36 2021/2022,-2,76,77,76,76,78,77,76,78,-1,2022,5,7,36
418,418,Chelsea,Wolves,2,2,2022-05-07 17:00:00,Peter Bankes,7,3,6,6,Premier League Round 36 2021/2022,0,84,81,86,83,78,77,81,78,0,2022,5,7,36
419,419,Crystal Palace,Watford,1,0,2022-05-07 17:00:00,Graham Scott,4,0,6,6,Premier League Round 36 2021/2022,1,77,74,76,76,74,73,75,75,1,2022,5,7,36
420,420,Brighton,Man United,4,0,2022-05-07 19:30:00,Andy Madley,10,7,6,6,Premier League Round 36 2021/2022,4,75,75,77,76,85,83,84,84,1,2022,5,7,36
421,421,Liverpool,Tottenham,1,1,2022-05-07 21:45:00,Michael Oliver,15,10,6,6,Premier League Round 36 2021/2022,0,86,85,83,84,86,80,80,82,0,2022,5,7,36
422,422,Brighton,Southampton,2,2,2022-04-24 16:00:00,Robert Jones,7,4,6,6,Premier League Round 34 2021/2022,0,75,75,77,76,76,73,77,76,0,2022,4,24,34
423,423,Burnley,Wolves,1,0,2022-04-24 16:00:00,Anthony Taylor,7,9,6,7,Premier League Round 34 2021/2022,1,76,77,76,76,78,77,81,78,1,2022,4,24,34
424,424,Chelsea,West Ham,1,0,2022-04-24 16:00:00,Michael Oliver,9,8,5,6,Premier League Round 34 2021/2022,1,84,81,86,83,79,79,79,79,1,2022,4,24,34
425,425,Liverpool,Everton,2,0,2022-04-24 18:30:00,Stuart Attwell,11,4,0,1,Premier League Round 34 2021/2022,2,86,85,83,84,79,79,78,79,1,2022,4,24,34
426,426,Crystal Palace,Leeds,0,0,2022-04-25 22:00:00,Darren England,6,10,6,6,Premier League Round 34 2021/2022,0,77,74,76,76,78,76,78,77,0,2022,4,25,34
427,427,Man United,Chelsea,1,1,2022-04-28 21:45:00,Mike Dean,4,12,6,6,Premier League Round 37 2021/2022,0,85,83,84,84,84,81,86,83,0,2022,4,28,37
428,428,Newcastle,Liverpool,0,1,2022-04-30 14:30:00,Andre Marriner,12,13,6,6,Premier League Round 35 2021/2022,-1,79,74,75,76,86,85,83,84,-1,2022,4,30,35
429,429,Aston Villa,Norwich,2,0,2022-04-30 17:00:00,John Brooks,1,4,6,6,Premier League Round 35 2021/2022,2,78,77,76,78,76,74,74,74,1,2022,4,30,35
430,430,Southampton,Crystal Palace,1,2,2022-04-30 17:00:00,Jarred Gillett,5,4,6,6,Premier League Round 35 2021/2022,-1,76,73,77,76,77,74,76,76,-1,2022,4,30,35
431,431,Watford,Burnley,1,2,2022-04-30 17:00:00,Craig Pawson,3,10,9,6,Premier League Round 35 2021/2022,-1,74,73,75,75,76,77,76,76,-1,2022,4,30,35
432,432,Wolves,Brighton,0,3,2022-04-30 17:00:00,Simon Hooper,6,8,6,6,Premier League Round 35 2021/2022,-3,78,77,81,78,75,75,77,76,-1,2022,4,30,35
433,433,Leeds,Man City,0,4,2022-04-30 19:30:00,Paul Tierney,11,10,5,6,Premier League Round 35 2021/2022,-4,78,76,78,77,84,86,87,85,-1,2022,4,30,35
434,434,Liverpool,Man United,4,0,2022-04-19 22:00:00,Martin Atkinson,11,7,6,6,Premier League Round 30 2021/2022,4,86,85,83,84,85,83,84,84,1,2022,4,19,30
435,435,Chelsea,Arsenal,2,4,2022-04-20 21:45:00,Jonathan Moss,9,3,6,6,Premier League Round 25 2021/2022,-2,84,81,86,83,83,77,81,79,-1,2022,4,20,25
436,436,Everton,Leicester,1,1,2022-04-20 21:45:00,David Coote,6,8,1,1,Premier League Round 18 2021/2022,0,79,79,78,79,82,79,81,80,0,2022,4,20,18
437,437,Newcastle,Crystal Palace,1,0,2022-04-20 21:45:00,Tony Harrington,6,7,6,6,Premier League Round 30 2021/2022,1,79,74,75,76,77,74,76,76,1,2022,4,20,30
438,438,Man City,Brighton,3,0,2022-04-20 22:00:00,Mike Dean,8,7,6,6,Premier League Round 30 2021/2022,3,84,86,87,85,75,75,77,76,1,2022,4,20,30
439,439,Burnley,Southampton,2,0,2022-04-21 21:45:00,Stuart Attwell,4,4,6,6,Premier League Round 30 2021/2022,2,76,77,76,76,76,73,77,76,1,2022,4,21,30
440,440,Arsenal,Man United,3,1,2022-04-23 14:30:00,Craig Pawson,6,4,6,6,Premier League Round 34 2021/2022,2,83,77,81,79,85,83,84,84,1,2022,4,23,34
441,441,Leicester,Aston Villa,0,0,2022-04-23 17:00:00,Andy Madley,8,3,1,0,Premier League Round 34 2021/2022,0,82,79,81,80,78,77,76,78,0,2022,4,23,34
442,442,Man City,Watford,5,1,2022-04-23 17:00:00,Kevin Friend,8,3,6,6,Premier League Round 34 2021/2022,4,84,86,87,85,74,73,75,75,1,2022,4,23,34
443,443,Norwich,Newcastle,0,3,2022-04-23 17:00:00,Chris Kavanagh,4,9,6,6,Premier League Round 34 2021/2022,-3,76,74,74,74,79,74,75,76,-1,2022,4,23,34
444,444,Brentford,Tottenham,0,0,2022-04-23 19:30:00,Martin Atkinson,12,12,7,7,Premier League Round 34 2021/2022,0,73,73,74,73,86,80,80,82,0,2022,4,23,34
445,445,Brentford,West Ham,2,0,2022-04-10 16:00:00,Martin Atkinson,9,10,6,6,Premier League Round 32 2021/2022,2,73,73,74,73,79,79,79,79,1,2022,4,10,32
446,446,Leicester,Crystal Palace,2,1,2022-04-10 16:00:00,Robert Jones,5,13,1,0,Premier League Round 32 2021/2022,1,82,79,81,80,77,74,76,76,1,2022,4,10,32
